Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2021,S08000026,,65-74 years,,Females,,Heart Attack,,c,,c,74.72318456626589
2021,S08000026,,75plus years,,Males,,Heart Attack,,c,,c,397.5436148124527
2021,S08000026,,75plus years,,Females,,Heart Attack,,c,,c,236.44463502954068
2021,S08000028,,0-44 years,,Males,,Heart Attack,0,,0,,0
2021,S08000028,,0-44 years,,Females,,Heart Attack,0,,0,,0
2021,S08000028,,45-64 years,,Males,,Heart Attack,,c,,c,92.71390765384604
2021,S08000028,,45-64 years,,Females,,Heart Attack,,c,,c,23.080030004039006
2021,S08000028,,65-74 years,,Males,,Heart Attack,,c,,c,419.3490261601716
2021,S08000028,,65-74 years,,Females,,Heart Attack,,c,,c,160.32705737216128
2021,S08000028,,75plus years,,Males,,Heart Attack,,c,,c,228.95025239416285
2021,S08000028,,75plus years,,Females,,Heart Attack,,c,,c,392.1047150418337
2021,S08000029,,0-44 years,,Males,,Heart Attack,3,,3.13994745821253,,3.5736491375480797
2021,S08000029,,0-44 years,,Females,,Heart Attack,0,,0,,0
2021,S08000029,,45-64 years,,Males,,Heart Attack,24,,47.6199924601679,,45.82915293010835
2021,S08000029,,45-64 years,,Females,,Heart Attack,14,,26.1130695913305,,25.18619555994376
2021,S08000029,,65-74 years,,Males,,Heart Attack,48,,229.007633587786,,226.1333706608883
2021,S08000029,,65-74 years,,Females,,Heart Attack,17,,73.6887732986563,,73.95390985085733
2021,S08000029,,75plus years,,Males,,Heart Attack,101,,665.787738958471,,700.3920467372108
2021,S08000029,,75plus years,,Females,,Heart Attack,90,,445.213950037101,,432.69198182996143
2021,S08000030,,0-44 years,,Males,,Heart Attack,1,,0.926226091789006,,1.1435217857236208
2021,S08000030,,0-44 years,,Females,,Heart Attack,1,,0.941575255402288,,1.085220842441437
2021,S08000030,,45-64 years,,Males,,Heart Attack,23,,42.6629073843928,,40.60458862162821
2021,S08000030,,45-64 years,,Females,,Heart Attack,5,,8.64095119590765,,7.697004838850376
2021,S08000030,,65-74 years,,Males,,Heart Attack,40,,169.721656483367,,168.042802189183
2021,S08000030,,65-74 years,,Females,,Heart Attack,21,,82.1018062397373,,79.21640621961787
2021,S08000030,,75plus years,,Males,,Heart Attack,110,,610.229668256962,,652.2473331711304
2021,S08000030,,75plus years,,Females,,Heart Attack,92,,375.005095177924,,348.7264989823484
2021,S08000031,,0-44 years,,Males,,Heart Attack,12,,3.48033898501714,,3.73771764634259
2021,S08000031,,0-44 years,,Females,,Heart Attack,5,,1.49446897034077,,1.557717449164649
2021,S08000031,,45-64 years,,Males,,Heart Attack,88,,60.6934223503528,,57.495825401028185
2021,S08000031,,45-64 years,,Females,,Heart Attack,27,,16.7988800746617,,16.04980416008386
2021,S08000031,,65-74 years,,Males,,Heart Attack,133,,255.484267547735,,257.18807995466386
2021,S08000031,,65-74 years,,Females,,Heart Attack,41,,69.8847753460149,,69.89012778982843
2021,S08000031,,75plus years,,Males,,Heart Attack,264,,747.473031512783,,784.0377444482705
2021,S08000031,,75plus years,,Females,,Heart Attack,264,,489.632404762788,,460.6135716985425
2021,S08000032,,0-44 years,,Males,,Heart Attack,1,,0.572210046864003,,0.6091617933723196
2021,S08000032,,0-44 years,,Females,,Heart Attack,2,,1.14626318202659,,1.1783055764537247
2021,S08000032,,45-64 years,,Males,,Heart Attack,63,,69.004797476396,,67.34995672246154
2021,S08000032,,45-64 years,,Females,,Heart Attack,24,,24.3964421855146,,23.924350562445152
2021,S08000032,,65-74 years,,Males,,Heart Attack,84,,250.290515777241,,251.12080209152455
2021,S08000032,,65-74 years,,Females,,Heart Attack,44,,116.282142762758,,116.48940953951914
2021,S08000032,,75plus years,,Males,,Heart Attack,151,,684.155679398306,,740.0254679736042
2021,S08000032,,75plus years,,Females,,Heart Attack,133,,420.287565176173,,416.44698986054607
2021,S92000003,d,0-44 years,,Males,,Heart Attack,28,,1.90718156027886,,2.0539431814071567
2021,S92000003,d,0-44 years,,Females,,Heart Attack,10,,0.690713154424812,,0.7327052780830876
2021,S92000003,d,45-64 years,,Males,,Heart Attack,416,,57.8029863023596,,55.38009735709161
2021,S92000003,d,45-64 years,,Females,,Heart Attack,149,,19.3396232537553,,18.44642268806191
2021,S92000003,d,65-74 years,,Males,,Heart Attack,634,,222.7993294935,,222.08353454170896
2021,S92000003,d,65-74 years,,Females,,Heart Attack,276,,88.7411299060823,,88.13330964851778
2021,S92000003,d,75plus years,,Males,,Heart Attack,1405,,701.868318513338,,743.676550501781
2021,S92000003,d,75plus years,,Females,,Heart Attack,1222,,439.405543989098,,425.1078960570269
2022,S08000015,,0-44 years,,Males,,Heart Attack,2,,2.29447261546933,,2.8058361391694726
2022,S08000015,,0-44 years,,Females,,Heart Attack,0,,0,,0
2022,S08000015,,45-64 years,,Males,,Heart Attack,40,,79.3147208121827,,72.14775323033591
2022,S08000015,,45-64 years,,Females,,Heart Attack,19,,33.4772266760638,,31.818324084437617
2022,S08000015,,65-74 years,,Males,,Heart Attack,69,,302.313354363828,,300.347130057275
2022,S08000015,,65-74 years,,Females,,Heart Attack,39,,155.038759689922,,153.99961145410407
2022,S08000015,,75plus years,,Males,,Heart Attack,125,,769.041466715885,,798.4613763799377
2022,S08000015,,75plus years,,Females,,Heart Attack,107,,486.429967722871,,482.4505639729264
2022,S08000016,,0-44 years,,Males,,Heart Attack,0,,0,,0
2022,S08000016,,0-44 years,,Females,,Heart Attack,1,,3.88923459863099,,4.258529225677715
2022,S08000016,,45-64 years,,Males,,Heart Attack,7,,41.0991075622358,,40.02492989984768
2022,S08000016,,45-64 years,,Females,,Heart Attack,4,,22.1631205673759,,19.634517587213367
2022,S08000016,,65-74 years,,Males,,Heart Attack,14,,172.946263125386,,167.50192194090036
2022,S08000016,,65-74 years,,Females,,Heart Attack,3,,36.0446954223237,,36.77485667469451
2022,S08000016,,75plus years,,Males,,Heart Attack,32,,548.508741858073,,593.1234141113332
2022,S08000016,,75plus years,,Females,,Heart Attack,33,,445.765230312036,,454.8931869729461
2022,S08000017,,0-44 years,,Males,,Heart Attack,1,,3.04053026847882,,3.579940061574969
2022,S08000017,,0-44 years,,Females,,Heart Attack,0,,0,,0
2022,S08000017,,45-64 years,,Males,,Heart Attack,13,,62.0584303990834,,58.90631902051532
2022,S08000017,,45-64 years,,Females,,Heart Attack,6,,26.422406200458,,23.45936382766631
2022,S08000017,,65-74 years,,Males,,Heart Attack,26,,248.780021050617,,247.82007637510483
2022,S08000017,,65-74 years,,Females,,Heart Attack,13,,118.80826174374,,118.44182657443808
2022,S08000017,,75plus years,,Males,,Heart Attack,64,,793.257312840853,,832.786536280268
2022,S08000017,,75plus years,,Females,,Heart Attack,50,,495.000495000495,,495.48562360035663
2022,S08000019,,0-44 years,,Males,,Heart Attack,3,,3.80527156954768,,4.29000429000429
2022,S08000019,,0-44 years,,Females,,Heart Attack,0,,0,,0
2022,S08000019,,45-64 years,,Males,,Heart Attack,38,,89.1537432841424,,85.93377482691122
2022,S08000019,,45-64 years,,Females,,Heart Attack,13,,28.885679368959,,28.14840494242451
2022,S08000019,,65-74 years,,Males,,Heart Attack,38,,235.775888813055,,235.18350544628592
2022,S08000019,,65-74 years,,Females,,Heart Attack,29,,164.175724637681,,163.3368178701032
2022,S08000019,,75plus years,,Males,,Heart Attack,95,,836.635843240863,,891.7478948057809
2022,S08000019,,75plus years,,Females,,Heart Attack,76,,490.702479338843,,489.6684001671133
2022,S08000020,,0-44 years,,Males,,Heart Attack,5,,3.09833495479529,,3.285987980738096
2022,S08000020,,0-44 years,,Females,,Heart Attack,1,,0.647752299520663,,0.6931695076714061
2022,S08000020,,45-64 years,,Males,,Heart Attack,42,,53.651495216075,,52.26916645798138
2022,S08000020,,45-64 years,,Females,,Heart Attack,13,,16.2504062601565,,15.522054411941054
2022,S08000020,,65-74 years,,Males,,Heart Attack,62,,201.141967298209,,200.38040533666867
2022,S08000020,,65-74 years,,Females,,Heart Attack,20,,61.7894216510133,,60.68839612463786
2022,S08000020,,75plus years,,Males,,Heart Attack,175,,835.800936097048,,876.9541751030697
2022,S08000020,,75plus years,,Females,,Heart Attack,120,,423.101332769198,,406.5097993535471
2022,S08000022,,0-44 years,,Males,,Heart Attack,2,,2.57082626356111,,2.8482572717003594
2022,S08000022,,0-44 years,,Females,,Heart Attack,3,,4.08864175320958,,4.194725986447533
2022,S08000022,,45-64 years,,Males,,Heart Attack,26,,56.6732785491641,,53.74658229921036
2022,S08000022,,45-64 years,,Females,,Heart Attack,15,,30.4679883002925,,28.364315972483823
2022,S08000022,,65-74 years,,Males,,Heart Attack,48,,228.625863300786,,226.4586861558704
2022,S08000022,,65-74 years,,Females,,Heart Attack,14,,63.279696257458,,62.498042175088464
2022,S08000022,,75plus years,,Males,,Heart Attack,87,,573.689416419387,,617.526754841378
2022,S08000022,,75plus years,,Females,,Heart Attack,80,,405.741238525131,,399.6865320526457
2022,S08000024,,0-44 years,,Males,,Heart Attack,5,,1.8912171873818,,1.987497117400569
2022,S08000024,,0-44 years,,Females,,Heart Attack,1,,0.373743753807515,,0.29976433911186745
2022,S08000024,,45-64 years,,Males,,Heart Attack,49,,43.2827778710173,,42.81121775517042
2022,S08000024,,45-64 years,,Females,,Heart Attack,14,,11.9051668424096,,11.651269702563203
2022,S08000024,,65-74 years,,Males,,Heart Attack,57,,141.221941430058,,140.77809190219688
2022,S08000024,,65-74 years,,Females,,Heart Attack,24,,53.8611728270383,,53.324514776201674
2022,S08000024,,75plus years,,Males,,Heart Attack,176,,618.86845529027,,648.1906838771409
2022,S08000024,,75plus years,,Females,,Heart Attack,160,,397.990149743794,,387.3704165932817
2022,S08000025,,0-44 years,,Males,,Heart Attack,0,,0,,0
2022,S08000025,,0-44 years,,Females,,Heart Attack,0,,0,,0
2022,S08000025,,45-64 years,,Males,,Heart Attack,,c,,c,25.728987993138933
2022,S08000025,,45-64 years,,Females,,Heart Attack,,c,,c,28.266553600452266
2022,S08000025,,65-74 years,,Males,,Heart Attack,,c,,c,340.21829234595197
2022,S08000025,,65-74 years,,Females,,Heart Attack,,c,,c,133.32122552036117
2022,S08000025,,75plus years,,Males,,Heart Attack,,c,,c,329.6584994092466
2022,S08000025,,75plus years,,Females,,Heart Attack,,c,,c,268.03118908382066
2022,S08000026,,0-44 years,,Males,,Heart Attack,0,,0,,0
2022,S08000026,,0-44 years,,Females,,Heart Attack,0,,0,,0
2022,S08000026,,45-64 years,,Males,,Heart Attack,,c,,c,61.726406772350735
2022,S08000026,,45-64 years,,Females,,Heart Attack,0,,0,,0
2022,S08000026,,65-74 years,,Males,,Heart Attack,,c,,c,211.01762657670477
2022,S08000026,,65-74 years,,Females,,Heart Attack,,c,,c,74.87271638215034
2022,S08000026,,75plus years,,Males,,Heart Attack,,c,,c,893.3823324374004
2022,S08000026,,75plus years,,Females,,Heart Attack,,c,,c,811.7285526958597
2022,S08000028,,0-44 years,,Males,,Heart Attack,0,,0,,0
2022,S08000028,,0-44 years,,Females,,Heart Attack,0,,0,,0
2022,S08000028,,45-64 years,,Males,,Heart Attack,,c,,c,99.24539798012977
2022,S08000028,,45-64 years,,Females,,Heart Attack,,c,,c,47.48783502146284
2022,S08000028,,65-74 years,,Males,,Heart Attack,,c,,c,473.4057365636313
2022,S08000028,,65-74 years,,Females,,Heart Attack,,c,,c,157.13397203583435
2022,S08000028,,75plus years,,Males,,Heart Attack,,c,,c,809.3053976094395
2022,S08000028,,75plus years,,Females,,Heart Attack,,c,,c,573.1270839107117
2022,S08000029,,0-44 years,,Males,,Heart Attack,4,,4.18659661095004,,4.874792166384215
2022,S08000029,,0-44 years,,Females,,Heart Attack,1,,1.04427736006683,,1.0276647346569654
2022,S08000029,,45-64 years,,Males,,Heart Attack,28,,55.5566578701958,,53.80801758640259
2022,S08000029,,45-64 years,,Females,,Heart Attack,6,,11.1913155391416,,10.637792224387466
2022,S08000029,,65-74 years,,Males,,Heart Attack,35,,166.984732824427,,164.34290618313952
2022,S08000029,,65-74 years,,Females,,Heart Attack,15,,65.0195058517555,,64.33387159850325
2022,S08000029,,75plus years,,Males,,Heart Attack,124,,817.402768622281,,869.7346418895615
2022,S08000029,,75plus years,,Females,,Heart Attack,90,,445.213950037101,,432.6462686944112
2022,S08000030,,0-44 years,,Males,,Heart Attack,3,,2.77867827536702,,3.3073476220543223
2022,S08000030,,0-44 years,,Females,,Heart Attack,0,,0,,0
2022,S08000030,,45-64 years,,Males,,Heart Attack,24,,44.5178164011055,,42.776189907553174
2022,S08000030,,45-64 years,,Females,,Heart Attack,12,,20.7382828701783,,20.13868818189425
2022,S08000030,,65-74 years,,Males,,Heart Attack,40,,169.721656483367,,167.0723826828389
2022,S08000030,,65-74 years,,Females,,Heart Attack,14,,54.7345374931582,,53.86387878138616
2022,S08000030,,75plus years,,Males,,Heart Attack,104,,576.944413624764,,595.8548676060835
2022,S08000030,,75plus years,,Females,,Heart Attack,81,,330.167529450128,,315.9868630831802
2022,S08000031,,0-44 years,,Males,,Heart Attack,5,,1.45014124375714,,1.7479177523789264
2022,S08000031,,0-44 years,,Females,,Heart Attack,6,,1.79336276440892,,1.9535508110138091
2022,S08000031,,45-64 years,,Males,,Heart Attack,88,,60.6934223503528,,58.52745943125031
2022,S08000031,,45-64 years,,Females,,Heart Attack,41,,25.5094104837455,,24.472558874080075
2022,S08000031,,65-74 years,,Males,,Heart Attack,111,,213.223712013523,,213.1798701810554
2022,S08000031,,65-74 years,,Females,,Heart Attack,68,,115.906456671439,,115.91405991870776
2022,S08000031,,75plus years,,Males,,Heart Attack,251,,710.66564738526,,729.7712447370276
2022,S08000031,,75plus years,,Females,,Heart Attack,240,,445.120367966171,,419.6765730396032
2022,S08000032,,0-44 years,,Males,,Heart Attack,5,,2.86105023432001,,3.060177481892827
2022,S08000032,,0-44 years,,Females,,Heart Attack,0,,0,,0
2022,S08000032,,45-64 years,,Males,,Heart Attack,51,,55.861026528511,,53.81989169979078
2022,S08000032,,45-64 years,,Females,,Heart Attack,12,,12.1982210927573,,11.727103280628189
2022,S08000032,,65-74 years,,Males,,Heart Attack,57,,169.839992848842,,170.55464894412808
2022,S08000032,,65-74 years,,Females,,Heart Attack,34,,89.8543830439494,,90.05261443171857
2022,S08000032,,75plus years,,Males,,Heart Attack,191,,865.388971954148,,900.943227502219
2022,S08000032,,75plus years,,Females,,Heart Attack,143,,451.888133986412,,446.5257229209809
2022,S92000003,d,0-44 years,,Males,,Heart Attack,35,,2.38397695034857,,2.671415615641359
2022,S92000003,d,0-44 years,,Females,,Heart Attack,13,,0.897927100752256,,0.9282792175374576
2022,S92000003,d,45-64 years,,Males,,Heart Attack,413,,57.3861378434484,,55.09132105350485
2022,S92000003,d,45-64 years,,Females,,Heart Attack,158,,20.5077884167338,,19.610002201482622
2022,S92000003,d,65-74 years,,Males,,Heart Attack,574,,201.714219446797,,201.0305008022644
2022,S92000003,d,65-74 years,,Females,,Heart Attack,279,,89.7057074050615,,89.01620069880907
2022,S92000003,d,75plus years,,Males,,Heart Attack,1448,,723.348985912679,,757.2165031135295
2022,S92000003,d,75plus years,,Females,,Heart Attack,1205,,433.292700905779,,420.688705064354
2013,S08000015,,All,d,Males,,Heart Attack,209,,117.256972301547,,130.04198152650122
2013,S08000015,,All,d,Females,,Heart Attack,157,,80.9282522074856,,70.62523223328998
2013,S08000016,,All,d,Males,,Heart Attack,53,,95.8218075970422,,110.02340827789598
2013,S08000016,,All,d,Females,,Heart Attack,39,,66.5881268247708,,52.646162858281066
2013,S08000017,,All,d,Males,,Heart Attack,112,,153.466703206358,,151.73213185333103
2013,S08000017,,All,d,Females,,Heart Attack,65,,84.0879689521345,,66.70448116353091
2013,S08000019,,All,d,Males,,Heart Attack,120,,82.3096075889458,,112.09432240106888
2013,S08000019,,All,d,Females,,Heart Attack,90,,58.4875129159924,,59.78326976882943
2013,S08000020,,All,d,Males,,Heart Attack,203,,70.6861430785034,,98.75639548191089
2013,S08000020,,All,d,Females,,Heart Attack,193,,66.0924952485317,,67.31430887785443
2013,S08000022,,All,d,Males,,Heart Attack,133,,84.4535600668009,,94.38467486972904
2013,S08000022,,All,d,Females,,Heart Attack,101,,61.7748337889992,,52.38761241054053
2013,S08000024,,All,d,Males,,Heart Attack,238,,57.6343752724314,,87.18981424096492
2013,S08000024,,All,d,Females,,Heart Attack,198,,45.3325762640462,,47.88136036647109
2013,S08000025,,All,d,Males,,Heart Attack,10,,93.257483913084,,101.5874708906512
2013,S08000025,,All,d,Females,,Heart Attack,8,,73.8211682199871,,62.259615384615394
2013,S08000026,,All,d,Males,,Heart Attack,13,,110.440914110951,,120.26943234415012
2013,S08000026,,All,d,Females,,Heart Attack,7,,61.2477032111296,,58.9714499897928
2013,S08000028,,All,d,Males,,Heart Attack,7,,51.7789777350396,,55.62106302583133
2013,S08000028,,All,d,Females,,Heart Attack,6,,43.2245515452777,,31.40699396586928
2013,S08000029,,All,d,Males,,Heart Attack,118,,66.3029369953532,,83.72572931112163
2013,S08000029,,All,d,Females,,Heart Attack,96,,50.8127391771512,,47.77114910527096
2013,S08000030,,All,d,Males,,Heart Attack,153,,76.5007650076501,,89.68463340547545
2013,S08000030,,All,d,Females,,Heart Attack,121,,57.031890725012,,47.239254723087406
2013,S08000031,,All,d,Males,,Heart Attack,433,,79.0370981520287,,115.90308297837818
2013,S08000031,,All,d,Females,,Heart Attack,412,,69.8215145167741,,70.74359765258232
2013,S08000032,,All,d,Males,,Heart Attack,297,,94.3111633297874,,134.25126573645684
2013,S08000032,,All,d,Females,,Heart Attack,235,,69.5935440882505,,73.2785819087503
2013,S92000003,d,All,d,Males,,Heart Attack,2099,,81.146488935624,,107.40329159655728
2013,S92000003,d,All,d,Females,,Heart Attack,1728,,63.0422251570583,,60.87601752149914
2014,S08000015,,All,d,Males,,Heart Attack,180,,101.273229547027,,113.89228057142287
2014,S08000015,,All,d,Females,,Heart Attack,161,,83.2458648521481,,71.7412146290761
2014,S08000016,,All,d,Males,,Heart Attack,43,,77.7309785064806,,77.95462699643235
2014,S08000016,,All,d,Females,,Heart Attack,29,,49.3860799373308,,38.77325508420176
2014,S08000017,,All,d,Males,,Heart Attack,98,,134.569172674219,,130.58110356990022
2014,S08000017,,All,d,Females,,Heart Attack,74,,95.9356971543398,,74.26573543815441
2014,S08000019,,All,d,Males,,Heart Attack,108,,73.9093242087254,,88.94631743286068
2014,S08000019,,All,d,Females,,Heart Attack,81,,52.5036460865338,,52.4453175937565
2014,S08000020,,All,d,Males,,Heart Attack,213,,73.5459144036048,,100.7540111768654
2014,S08000020,,All,d,Females,,Heart Attack,164,,55.6677585241255,,55.02578433068277
2014,S08000022,,All,d,Males,,Heart Attack,122,,77.4775346902486,,86.02405217314445
2014,S08000022,,All,d,Females,,Heart Attack,80,,49.0000918751723,,40.61045274141432
2014,S08000024,,All,d,Males,,Heart Attack,255,,61.1383236590927,,90.1577351987371
2014,S08000024,,All,d,Females,,Heart Attack,173,,39.22608965769,,41.1683071473075
2014,S08000025,,All,d,Males,,Heart Attack,8,,74.5642650759623,,74.84129914048398
2014,S08000025,,All,d,Females,,Heart Attack,9,,82.9416643627315,,68.68592606731691
2014,S08000026,,All,d,Males,,Heart Attack,10,,84.7960654625625,,105.55587413091916
2014,S08000026,,All,d,Females,,Heart Attack,7,,61.2584230331671,,56.41179132902644
2014,S08000028,,All,d,Males,,Heart Attack,8,,59.506099375186,,61.87510433879846
2014,S08000028,,All,d,Females,,Heart Attack,10,,72.4322758221063,,49.84355142029348
2014,S08000029,,All,d,Males,,Heart Attack,103,,57.8937901884077,,69.77609674744613
2014,S08000029,,All,d,Females,,Heart Attack,67,,35.3864517423866,,32.775278077608284
2014,S08000030,,All,d,Males,,Heart Attack,158,,78.6566636631105,,89.41939814687504
2014,S08000030,,All,d,Females,,Heart Attack,115,,54.0091204966961,,43.51520500365733
2014,S08000031,,All,d,Males,,Heart Attack,409,,74.3125633655415,,108.67947787687616
2014,S08000031,,All,d,Females,,Heart Attack,344,,58.0873065726463,,57.81773034638031
2014,S08000032,,All,d,Males,,Heart Attack,257,,81.5282906340807,,115.75543536238686
2014,S08000032,,All,d,Females,,Heart Attack,211,,62.4127404813176,,64.69508791901761
2014,S92000003,d,All,d,Males,,Heart Attack,1972,,75.947514567519,,98.55758856981214
2014,S92000003,d,All,d,Females,,Heart Attack,1525,,55.4329769871359,,52.64885466936319
2015,S08000015,,All,d,Males,,Heart Attack,211,,118.820356010564,,131.21638670329708
2015,S08000015,,All,d,Females,,Heart Attack,153,,79.270093414365,,67.67384344832428
2015,S08000016,,All,d,Males,,Heart Attack,49,,88.6508783673765,,101.1816179463243
2015,S08000016,,All,d,Females,,Heart Attack,27,,45.95197167997,,36.54360774640896
2015,S08000017,,All,d,Males,,Heart Attack,84,,115.557634370142,,109.98849595678384
2015,S08000017,,All,d,Females,,Heart Attack,74,,96.1301134075527,,73.08961699786516
2015,S08000019,,All,d,Males,,Heart Attack,124,,84.1745127721247,,109.72350707011414
2015,S08000019,,All,d,Females,,Heart Attack,85,,54.7197383752744,,54.99258807184839
2015,S08000020,,All,d,Males,,Heart Attack,198,,67.8605089538172,,96.23948978158964
2015,S08000020,,All,d,Females,,Heart Attack,137,,46.2767484672938,,45.61304397172502
2015,S08000022,,All,d,Males,,Heart Attack,124,,78.6542511354122,,84.63547703816782
2015,S08000022,,All,d,Females,,Heart Attack,90,,55.0970933222323,,44.41259415349637
2015,S08000024,,All,d,Males,,Heart Attack,240,,56.9308574735983,,84.85737485290659
2015,S08000024,,All,d,Females,,Heart Attack,184,,41.2337866061904,,44.169562953068336
2015,S08000025,,All,d,Males,,Heart Attack,10,,92.7213722763097,,92.31166964057742
2015,S08000025,,All,d,Females,,Heart Attack,12,,110.243454294901,,91.7313421344319
2015,S08000026,,All,d,Males,,Heart Attack,19,,161.249257404736,,185.1413031960655
2015,S08000026,,All,d,Females,,Heart Attack,7,,61.3120784794605,,58.49580090011025
2015,S08000028,,All,d,Males,,Heart Attack,18,,134.589502018843,,135.3342296040865
2015,S08000028,,All,d,Females,,Heart Attack,18,,131.42523364486,,98.1813089928486
2015,S08000029,,All,d,Males,,Heart Attack,101,,56.7265946632069,,67.03435556758342
2015,S08000029,,All,d,Females,,Heart Attack,88,,46.3077465492835,,42.66146564541496
2015,S08000030,,All,d,Males,,Heart Attack,148,,73.3450288919945,,84.30802212329615
2015,S08000030,,All,d,Females,,Heart Attack,142,,66.5872621381076,,53.676057064767846
2015,S08000031,,All,d,Males,,Heart Attack,414,,74.6155676190064,,101.86902438749529
2015,S08000031,,All,d,Females,,Heart Attack,324,,54.4495719658648,,54.51842367169544
2015,S08000032,,All,d,Males,,Heart Attack,258,,81.6447945114445,,115.57189040853068
2015,S08000032,,All,d,Females,,Heart Attack,199,,58.7910318564672,,61.36395820879505
2015,S92000003,d,All,d,Males,,Heart Attack,1998,,76.5379707631081,,98.56366776976924
2015,S92000003,d,All,d,Females,,Heart Attack,1540,,55.7459807690846,,52.86578508857525
2016,S08000015,,All,d,Males,,Heart Attack,205,,115.426628078513,,122.165040846234
2016,S08000015,,All,d,Females,,Heart Attack,139,,72.0364017039978,,60.833808633742805
2016,S08000016,,All,d,Males,,Heart Attack,41,,73.8525830391239,,70.34074767072292
2016,S08000016,,All,d,Females,,Heart Attack,28,,47.4463686582845,,36.60529296650682
2016,S08000017,,All,d,Males,,Heart Attack,90,,124.081452580205,,108.68652359183416
2016,S08000017,,All,d,Females,,Heart Attack,58,,75.3373946250666,,55.802568798923055
2016,S08000019,,All,d,Males,,Heart Attack,127,,85.6522384234593,,102.8566185626522
2016,S08000019,,All,d,Females,,Heart Attack,100,,64.0180274765374,,63.08005194614432
2016,S08000020,,All,d,Males,,Heart Attack,197,,67.4322682229715,,91.94589905572602
2016,S08000020,,All,d,Females,,Heart Attack,161,,54.4001621868189,,53.94803533476383
2016,S08000022,,All,d,Males,,Heart Attack,129,,81.5603957892075,,90.93278697791068
2016,S08000022,,All,d,Females,,Heart Attack,72,,43.9734937551531,,35.78574713518349
2016,S08000024,,All,d,Males,,Heart Attack,255,,59.6574957888826,,83.76571399721425
2016,S08000024,,All,d,Females,,Heart Attack,187,,41.3204878911084,,43.575443626544136
2016,S08000025,,All,d,Males,,Heart Attack,13,,119.485294117647,,130.9454798529831
2016,S08000025,,All,d,Females,,Heart Attack,7,,63.8103919781222,,50.25217830128687
2016,S08000026,,All,d,Males,,Heart Attack,18,,152.762454383434,,190.59911257304068
2016,S08000026,,All,d,Females,,Heart Attack,5,,43.7943417710432,,41.56021773398931
2016,S08000028,,All,d,Males,,Heart Attack,17,,128.118170171075,,136.57047065175556
2016,S08000028,,All,d,Females,,Heart Attack,11,,80.6984080404959,,55.49551171150262
2016,S08000029,,All,d,Males,,Heart Attack,125,,69.6177152022812,,83.10805050412215
2016,S08000029,,All,d,Females,,Heart Attack,88,,46.1269119080816,,42.109906925109726
2016,S08000030,,All,d,Males,,Heart Attack,171,,84.5852109436445,,96.8893087410481
2016,S08000030,,All,d,Females,,Heart Attack,140,,65.633101585977,,52.1374985180024
2016,S08000031,,All,d,Males,,Heart Attack,458,,81.6480789526227,,113.47522174641388
2016,S08000031,,All,d,Females,,Heart Attack,354,,58.9581397207982,,59.52479887877835
2016,S08000032,,All,d,Males,,Heart Attack,242,,76.2836617418523,,97.1175753899586
2016,S08000032,,All,d,Females,,Heart Attack,191,,56.3001653633129,,57.17104733890832
2016,S92000003,d,All,d,Males,,Heart Attack,2088,,79.4670833867744,,99.36626973142972
2016,S92000003,d,All,d,Females,,Heart Attack,1541,,55.4876013476898,,52.37620554233496
2017,S08000015,,All,d,Males,,Heart Attack,200,,112.60627216936,,112.94519586286948
2017,S08000015,,All,d,Females,,Heart Attack,156,,80.9128630705394,,67.87190702739171
2017,S08000016,,All,d,Males,,Heart Attack,43,,77.0761261180519,,77.84217606509124
2017,S08000016,,All,d,Females,,Heart Attack,22,,37.1427124309905,,28.907910402183088
2017,S08000017,,All,d,Males,,Heart Attack,101,,139.45653374572,,126.9306071485602
2017,S08000017,,All,d,Females,,Heart Attack,67,,87.2668542252787,,64.11362628093131
2017,S08000019,,All,d,Males,,Heart Attack,128,,86.0006987556774,,98.69419478501403
2017,S08000019,,All,d,Females,,Heart Attack,81,,51.676619200735,,50.07426884882776
2017,S08000020,,All,d,Males,,Heart Attack,233,,79.8883620142839,,101.2724468042208
2017,S08000020,,All,d,Females,,Heart Attack,178,,60.3956935834665,,58.49650503243448
2017,S08000022,,All,d,Males,,Heart Attack,158,,99.8067034730206,,103.4773377393057
2017,S08000022,,All,d,Females,,Heart Attack,105,,64.1479924733022,,50.990474643129886
2017,S08000024,,All,d,Males,,Heart Attack,263,,60.8075614087008,,83.97913207947866
2017,S08000024,,All,d,Females,,Heart Attack,211,,46.176943042601,,48.496042896849104
2017,S08000025,,All,d,Males,,Heart Attack,12,,109.639104613979,,107.4411695731174
2017,S08000025,,All,d,Females,,Heart Attack,7,,63.3197648123021,,52.95922305171941
2017,S08000026,,All,d,Males,,Heart Attack,13,,110.817492114909,,111.2168609341194
2017,S08000026,,All,d,Females,,Heart Attack,7,,61.6794431227421,,57.507333312708425
2017,S08000028,,All,d,Males,,Heart Attack,21,,157.776108189331,,128.81348045998567
2017,S08000028,,All,d,Females,,Heart Attack,11,,80.6451612903226,,55.58699501152127
2017,S08000029,,All,d,Males,,Heart Attack,140,,77.6431962376326,,87.14446301567237
2017,S08000029,,All,d,Females,,Heart Attack,114,,59.6552554186857,,53.48910923304901
2017,S08000030,,All,d,Males,,Heart Attack,171,,84.4165140422675,,89.85646107334401
